6570	3.601373	0.180087	2
37103	13.319073	0.497468	3
29131	16.205475	1.152237	3
64327	1.751421	0.147969	1
77910	13.225620	0.104645	1
34537	2.987125	0.778692	1
74436	13.519704	0.959250	1
31766	8.700772	1.158952	3
55162	3.779156	1.427476	1
12305	11.002134	0.650056	3
51919	9.438656	1.494997	3
41315	2.625797	1.379439	1
25766	10.217597	1.387509	3
66150	7.201666	1.096405	1
39655	1.455468	0.803268	1
12111	3.554843	1.511538	2
28529	9.935145	0.174117	3
10189	6.739931	0.654022	2
13417	1.542098	0.659682	2
36409	7.453175	1.544464	3
23925	6.110963	1.026034	2
31409	13.024742	1.083133	3
67898	8.235679	0.635267	1
48610	1.012643	0.889746	1
1168	3.356599	1.119248	2
0	0.000000	0.313997	2
5872	5.834507	0.116295	2
6817	5.786747	0.997722	2
28153	4.319612	0.815586	1
24072	3.629647	0.016768	1
70496	8.694316	0.157034	1
10491	0.000000	1.319605	2
39315	9.519290	0.544336	3
62834	9.284961	1.278040	1
41627	7.248826	0.933693	3
46907	10.015596	0.747560	3
42322	7.403177	0.629348	3
32652	12.584021	1.210022	3
25287	9.134961	0.181572	3
70634	9.348383	0.339509	1
45175	11.367689	1.006241	3
6947	0.481739	1.129934	2
44251	11.721132	0.575363	3
7164	2.400477	0.359309	2
7954	5.499011	0.338862	2
37994	11.415401	1.404148	3
63800	4.810315	0.395926	1
72630	15.180387	1.675273	1
29581	8.378344	1.464671	3
38041	2.964950	1.516533	1
10471	4.336231	0.321124	2
14581	1.567455	1.344713	2
0	2.851144	1.383755	2
11877	0.754052	1.190981	2
28404	9.823864	0.390897	3
14751	5.447513	1.610594	2
78041	14.058173	0.350658	1
13971	3.133138	0.593925	2
37202	6.157087	0.188140	1
72021	9.208252	0.708390	1
52075	2.291351	0.451798	1
58372	4.536582	1.476911	1
24406	0.000000	1.180754	1
29969	12.189018	0.064681	3
5666	2.517809	0.260941	2
9342	5.894473	0.088261	2
33508	9.501437	1.163418	3
9967	5.555051	0.360232	2
13236	12.138891	0.248099	3
7069	5.947321	0.148671	2
40958	2.244557	0.458092	1
13044	3.176043	0.513853	2
2782	1.778105	1.545997	2
59908	2.651657	1.028361	1
45273	12.505199	0.582849	3
24751	4.759584	1.118183	1
31099	2.715403	0.086460	1
9056	7.451984	1.678973	2
7136	0.000000	0.360087	2
42836	2.201311	1.399483	1
64536	9.329932	0.370848	1
33343	13.604331	0.806534	3
35390	3.405356	0.455732	1
23335	3.068874	0.911912	1
58359	5.887975	1.535218	1
5301	2.449088	1.621449	2
41906	11.071252	1.159433	3
3885	0.000000	1.105858	2
42665	4.742623	0.417427	1
30013	3.826294	1.209927	1
49204	9.615025	1.551229	3
48246	9.972088	1.155864	3
57475	12.351404	0.981188	3
6996	3.795725	0.191919	2
57359	2.792757	0.251695	1
35390	2.220067	1.263236	1
76085	10.004849	1.409143	1
16347	6.955373	1.601795	2
73827	15.324480	0.242165	1
66236	9.725335	1.497587	1
45552	8.349483	0.861229	3
12654	1.202019	1.664268	2
74315	9.223533	0.358357	1
61677	5.491796	0.388933	1
11281	1.966835	1.586118	2
41162	11.025401	0.291035	3
38532	11.747045	0.713098	3
69435	9.352236	1.010538	1
37772	12.817591	0.852235	3
24396	2.991038	1.272399	1
64704	7.621871	1.648724	1
11224	7.278765	1.557095	2
74387	14.072903	0.707580	1
53123	12.587765	0.082993	3
74993	11.728622	0.608291	1
11859	1.183277	0.895229	2
20890	8.955233	0.599575	3
39905	7.327912	1.097947	3
13592	4.328057	0.824791	2
24888	2.221199	1.505897	1
11663	2.572084	0.479759	2
42359	3.610913	0.959041	1
17701	3.992038	1.072617	2
38054	12.105230	0.787386	3
11892	3.321146	1.566413	2
10897	0.065733	0.123314	2
9723	0.000000	0.969493	2
43727	10.680106	0.839803	3
17650	0.619630	0.528546	2
30584	9.964568	0.884152	3
64997	6.818496	0.195569	1
48669	2.096907	0.191326	1
55250	0.714007	0.710005	1
50010	1.268326	0.596811	1
8699	5.091144	1.067359	2
32710	9.149169	1.648804	3
52180	9.900155	0.677516	3
37847	8.851689	0.827566	3
7020	0.504827	0.237435	2
78904	16.543271	0.692357	1
37229	3.085708	1.166529	1
69463	8.573759	0.596999	1
14664	11.434288	0.622921	3
83522	13.815403	1.455999	1
43545	4.901039	0.995074	1
15709	3.853741	0.366471	2
11090	2.571190	0.342123	2
15427	3.487602	1.329897	2
3081	0.413466	1.430378	2
36052	9.875224	1.582267	3
69565	11.213680	0.381312	1
26218	11.480086	1.455370	3
19133	10.834605	0.684700	3
27814	9.379825	1.063903	3
33389	12.417786	0.146830	3
51243	1.813553	0.620331	1
44401	11.279671	1.176978	3
39352	3.616323	0.847385	1
29286	2.276122	1.392034	1
17725	0.018735	1.101086	2
57692	3.126818	0.724432	1
7003	0.772197	1.423061	2
0	0.000000	0.795503	2
28872	10.628020	0.392288	3
42841	12.053270	1.456289	3
72663	11.878356	0.508052	1
46735	6.704334	0.810381	3
76878	13.982666	0.817484	1
58673	6.844888	0.769584	1
11099	6.063893	1.390760	2
10086	2.487120	1.275117	2
29799	2.573822	0.967693	1
29273	9.783338	0.788152	3
11961	1.969486	0.988129	2
56797	5.952195	0.638287	1
11313	2.180734	0.206800	2
16710	2.503332	0.674427	2
13770	0.000000	1.597901	2
15580	4.280247	0.644873	2
30237	0.846644	0.021951	1
71409	11.520572	0.308146	1
7390	7.438245	0.029605	2
54523	9.892146	0.375859	3
19508	10.971319	0.851659	3
11035	2.783449	1.644093	2
9299	1.471197	0.009794	2
14529	0.000000	0.278011	2
6974	0.000000	1.064112	2
11205	4.729854	0.884937	2
9275	2.619864	0.952785	2
23745	3.861773	0.735925	1
37032	12.768279	1.303801	3
66753	7.997752	0.015946	1
29200	3.794382	0.899155	1
5984	3.413822	1.201125	2
13345	1.481531	0.417019	2
10498	0.000000	0.900781	2
41802	11.055320	0.348027	3
5604	2.471361	0.228892	2
59064	9.840196	1.262464	3
46493	13.961786	0.724081	3
9979	2.673666	1.509462	2
27380	12.689998	0.547901	3
35892	11.137683	0.094984	3
35636	8.127353	0.053137	3
9248	2.701428	1.045702	2
35594	1.494279	1.480484	1
64036	8.843021	0.375319	1
68789	10.564335	1.636352	1
74164	11.715068	0.305933	1
40949	10.069366	1.312528	3
27860	10.516919	0.329212	3
32894	11.306803	0.681517	3
40732	14.182004	0.196365	3
5886	2.058100	0.581386	2
25461	10.775559	0.041434	3
46491	2.825820	0.275784	1
52758	3.235260	0.769751	1
26043	2.806615	1.090583	1
26421	0.000000	0.223643	1
13811	4.808700	0.691382	2
70255	11.693680	0.495091	1
30554	10.835376	0.730972	3
36521	10.093462	1.517556	3
4088	0.000000	0.572694	2
23844	8.224841	1.538441	3
44357	12.291651	1.120406	3
53725	1.715616	1.343345	1
16944	1.915962	1.445156	2
77480	13.709347	0.876372	1
53834	2.636936	0.580604	1
74757	7.638511	0.801539	1
63781	8.095796	0.959039	3
35765	11.718617	1.031227	3
23267	3.137739	0.499174	1
11146	7.795735	1.542908	2
53474	2.562426	1.599969	1
13730	2.941086	0.420963	2
69894	13.008635	0.181959	1
28185	9.709066	0.778543	3
35300	7.758500	0.039394	3
11088	0.000000	0.387422	2
63606	6.051240	0.998624	1
5342	0.794953	1.464554	2
10349	4.110895	0.166158	2
61978	5.989069	0.574641	1
40890	9.099941	0.922415	3
53442	3.746535	1.452390	1
16241	5.116031	0.259622	2
70120	6.886926	1.559441	1
32094	6.792269	0.712752	3
19267	9.855653	0.353266	3
59050	12.056338	0.573157	3
41129	8.162664	0.731557	3
3102	6.816693	1.134516	2
13722	11.403346	0.027109	3
6138	11.656482	0.469808	3
78435	12.038124	0.729852	1
26195	3.939282	0.796991	1
12616	5.025326	0.565106	2
51791	12.667094	1.398323	3
43658	4.705245	0.306801	1
38369	8.114515	0.920143	3
10768	2.539275	1.377350	2
75952	12.483456	1.692519	1
9100	8.438346	0.745445	2
2877	2.456945	0.162400	2
15706	3.089165	1.664159	2
37810	9.826843	0.198122	3
5540	0.000000	0.426941	2
5218	2.991203	0.970641	2
46329	7.947760	1.195674	3
19064	2.404964	1.375953	2
44932	10.106425	1.479716	3
4979	0.699263	1.089279	2
8094	5.334186	0.331837	2
27946	3.600975	0.286389	1
39978	11.952629	0.632408	3
22789	2.686610	0.594886	1
11841	4.983425	0.904193	2
38393	10.619747	1.532277	3
49388	10.239761	1.365286	3
47390	7.635237	0.579154	3
52794	0.564754	1.063756	1
39009	9.954071	1.418214	3
1402	7.660916	0.361993	2
65084	4.595249	0.187645	1
34581	6.761059	0.264724	3
32073	4.336175	1.319585	1
32805	14.449001	0.296326	3
79605	14.141731	0.949381	1
13438	3.602909	1.120732	2
7061	6.695990	1.674271	2
35017	2.541431	1.214952	1
41495	14.081241	1.345797	3
7337	0.958404	1.041167	2
92203	17.511111	0.150320	1
14052	0.878843	0.803608	2
57671	3.110278	0.404592	1
32009	7.935433	1.160627	3
22569	8.932017	0.381615	3
72995	12.842872	0.451368	1
67478	14.603261	0.065571	1
34658	10.204274	0.255493	3
15333	2.742722	1.234817	2
13873	7.240209	0.053097	2
36905	10.745541	1.471323	3
8691	2.129950	1.301124	2
13208	1.759311	0.536553	2
6554	1.680042	0.589078	2
20382	10.315339	0.096631	3
26411	4.091796	0.405735	1
13652	4.682765	0.170746	2
27520	12.563041	0.180925	3
53327	5.690190	0.357149	1
31278	7.543649	0.625746	3
36655	9.305273	0.964795	3
49949	9.825285	1.256248	3
55645	3.459935	0.767868	1
75526	16.386620	1.023394	1
8751	4.381826	1.524894	2
4201	1.709963	1.596136	2
25987	8.178937	0.000219	3
25679	9.211716	1.153781	3
82413	11.569990	0.037757	1
7264	4.335101	1.551945	2
7319	0.607920	1.109877	2
62251	9.211616	0.674913	1
10627	0.910671	1.539741	2
3732	2.339931	0.926743	2
11634	0.000000	0.894858	2
7805	4.228754	0.597969	2
21602	9.402140	0.105281	3
76345	15.512658	0.045000	1
18391	1.098341	1.481345	2
13300	10.475666	0.900694	2
22696	7.444623	0.490565	3
24425	8.839259	0.464723	3
13742	4.184884	1.337008	2
31218	9.400924	1.663989	3
14901	3.190760	1.256213	2
5268	3.739714	0.566683	2
73428	7.653737	1.572203	1
49924	1.737678	1.503915	1
30321	8.458522	1.490385	3
7318	1.488086	1.363020	2
16722	1.933184	1.600428	2
14877	2.174165	0.900960	2
10151	0.529552	0.641165	2
27022	9.521036	0.884600	3
32934	8.226080	1.420003	3
3286	6.886502	1.695416	2
39645	9.846953	0.756309	3
42099	2.795089	0.599529	1
63822	7.967556	0.914005	1
17793	13.143716	0.154285	3
3614	2.019099	0.474284	2
70889	9.701335	0.357446	1
54391	10.805633	1.135661	3
30933	11.700003	0.523059	3
40681	12.382137	0.355609	3
5376	2.448632	0.881300	2
0	2.055601	0.488763	2
36370	12.280173	0.953591	3
40334	11.182877	0.764081	3
20063	9.967810	1.102875	3
12506	0.000000	1.343772	2
7758	2.000550	0.078890	2
35997	1.810264	1.423791	1
43053	8.615517	0.639343	3
8949	5.572654	0.056771	2
13190	3.437030	0.719574	2
9260	8.111543	0.478902	2
37209	4.684042	1.281625	1
14535	2.516986	0.957280	2
65873	7.054404	0.522660	1
73380	11.757525	0.700041	1
74536	12.734894	1.261193	1
8034	0.000000	1.250872	2
13813	1.903320	1.029060	2
8862	4.392693	1.578814	2
16156	10.072356	1.059423	3
7229	1.973357	0.434873	2
9135	0.480443	1.160474	2
5646	3.329931	0.016348	2
12568	2.986301	1.559316	2
13933	10.312557	0.092277	3
3306	8.944838	1.525210	2
16679	10.121627	0.911622	3
43296	9.207033	0.084317	3
16925	6.715955	1.016603	3
13306	1.135329	1.427934	2
75117	11.180565	1.044791	1
69769	9.087215	1.183249	1
13064	1.694629	0.190753	2
42788	6.468471	0.582652	3
39133	7.229423	1.102026	1
18419	1.928294	0.693384	2
32838	9.946311	0.563261	3
63293	9.488337	0.272697	1
71929	13.651573	1.402701	1
7021	0.000000	1.472463	2
50137	4.100608	1.536169	1
15213	1.740276	1.199063	2
28910	8.951396	1.504076	3
8526	4.983968	0.771642	2
55915	0.782134	0.452341	1
9781	3.798158	1.483206	2
4367	1.361199	0.436087	2
22884	4.299410	0.140371	1
12461	5.499021	1.240689	2
41487	3.263189	0.288348	1
78040	10.502364	1.597148	1
85934	16.933557	0.302633	1
33129	10.872561	1.476550	3
24794	11.317200	0.526698	3
31648	2.562863	0.662911	1
52888	3.466901	1.072281	1
43073	0.829130	0.761104	1
5743	4.096436	0.430641	2
71721	7.334111	0.857120	1
46930	5.410125	1.296971	1
34520	7.980677	0.394843	3
13684	2.512763	1.278721	2
24807	9.929208	0.550138	3
4098	3.678115	1.155586	2
42563	3.748786	1.051723	1
4273	0.325885	1.241549	2
63206	7.325545	1.261284	1
47368	6.271167	0.574303	3
30994	0.400112	0.486176	1
44971	11.886048	0.371280	3
5098	1.856036	1.228353	2
72178	14.763613	1.508118	1
2221	5.700078	1.493282	2
7918	3.109077	0.295174	2
49244	0.000000	1.537605	1
22431	2.551977	1.269018	1
48824	6.783489	1.024349	3
2678	3.655322	1.527339	2
36926	7.281952	0.948663	3
41046	8.459164	1.294365	3
24358	9.125595	0.599399	3
9049	6.254540	0.394863	2
49457	11.486817	0.518970	3
58549	11.290289	1.298518	3
73312	10.212888	1.111455	1
11250	10.671225	0.506765	3
40577	11.551461	0.597471	3
36187	4.596904	1.022381	1
34283	3.407947	0.402540	1
14274	0.895581	0.839286	2
3099	2.526385	1.105532	2
38867	3.572080	1.352641	1
11724	4.685992	0.385519	2
4182	3.218572	0.659861	2
67606	11.015676	0.356534	1
27841	8.140958	0.888577	3
45466	11.474564	0.849054	3
61191	6.290800	0.435065	1
9777	5.873362	0.550344	2
29293	4.818047	1.412552	1
67458	7.074518	1.112402	1
37450	0.690125	1.401831	1
28695	11.408333	1.379777	3
39684	8.023173	0.027168	3
65369	3.518396	0.418315	1
51966	12.842816	0.818518	3
10123	0.000000	1.305441	2
40596	12.045667	1.083704	3
34109	6.882694	1.397578	3
37497	8.054619	0.040237	3
13063	3.334052	0.173726	2
18319	11.749538	0.444124	3
46880	14.073755	0.201529	3
10309	2.893502	1.348557	2
34635	9.628916	1.460639	3
9119	4.931912	0.111273	2
53419	6.639788	1.118801	1
72632	7.039188	1.494189	1
36496	2.456149	0.580091	1
50085	2.481911	0.134064	1
32836	6.573191	0.169896	3
65171	11.890804	0.132928	1
11441	1.497967	1.492443	2
58354	3.472940	0.618812	1
35573	10.202232	0.904888	3
35260	2.678401	0.149634	1
7920	0.843572	0.741210	2
14828	0.679337	0.885406	2
35581	4.832840	0.471756	1
41384	12.102218	0.024196	3
6444	6.793366	0.425016	2
40469	8.734421	1.639513	3
31175	10.250854	1.202713	3
20514	8.398055	1.533747	3
25217	2.583739	1.222253	1
5061	3.570507	0.332005	2
13615	3.472222	0.833698	2
62794	11.510111	0.041951	3
4498	0.956869	0.265338	2
64525	11.389132	0.799128	1
43937	7.882339	0.638031	3
34275	11.874692	1.606826	3
8821	1.860295	0.676697	2
57108	2.569426	0.447637	1
8169	5.082399	0.192535	2
62221	3.023460	0.258518	1
35910	12.760447	1.211648	3
47453	4.567774	1.187620	1
50134	2.942321	0.294767	1
8589	0.000000	0.143553	2
40461	4.925994	0.348356	1
1772	4.297400	1.357617	2
0	5.500382	0.761383	2
26889	2.862855	0.699045	1
8541	2.305755	0.117807	2
70983	6.723445	1.542360	1
29229	9.733509	1.240722	3
31094	1.827377	1.449171	1
46224	15.306566	0.670319	3
11433	3.706304	0.350859	2
14013	8.723784	0.036014	2
14687	5.694870	0.796015	2
63008	2.519032	0.036726	1
22403	9.846643	0.653123	3
8143	6.019054	1.129536	2
14109	0.887853	0.824186	2
71247	9.467244	1.319993	1
69409	4.860960	0.382534	1
13230	0.082713	1.176406	2
56155	1.143681	0.693925	1
37288	8.353597	0.600395	3
34538	10.253153	1.593647	3
47061	11.779917	0.905648	3
8343	2.074481	1.276151	2
9069	8.588868	0.779162	2
39325	6.563265	0.864942	3
32053	8.172602	0.490945	3
7166	2.469713	1.613517	2
69219	7.884575	1.509030	1
8558	0.962757	0.218527	2
70616	7.815426	0.200265	1
73059	9.273744	0.090700	1
73668	8.293159	0.509073	1
43702	4.333698	0.906359	1
37409	8.592828	1.692663	3
53639	0.395727	1.646247	1
30535	10.195749	0.671208	3
32028	14.120111	0.832799	3
69183	9.659384	1.313718	1
40636	14.243671	1.354991	3
43081	3.399182	0.913238	1
20088	12.360103	0.026493	3
10222	0.000000	0.344688	2
12311	5.769884	1.507053	2
27895	3.116276	0.039160	3
49259	9.245406	0.069751	3
50641	0.291251	0.951756	1
14726	0.000000	0.287534	2
18016	9.052322	1.181945	3
38156	9.946217	1.225224	3
13146	7.984115	0.840586	2
54173	9.716655	0.569513	3
48077	10.969407	1.076991	3
51775	9.212966	0.161338	3
4773	2.504268	0.436687	2
3490	2.241784	0.428820	2
33948	12.509593	1.669798	3
68359	9.253442	1.277744	1
29928	8.638526	0.729990	3
34358	11.846091	1.623369	3
13423	3.269165	1.172365	2
33074	11.094347	1.170509	3
12792	2.982430	0.674256	2
22901	3.583267	0.740570	1
29921	7.410331	0.655014	3
16016	8.235973	1.038116	2
14433	0.000000	0.216447	2
25212	12.134810	0.378234	3
24002	11.552430	0.463018	3
53954	5.651722	0.338887	1
50037	10.932226	0.304265	3
5314	0.000000	1.415076	2
3205	0.000000	0.732770	2
25429	9.768632	0.530178	3
35621	8.079496	0.083864	3
37594	1.650151	0.058183	1
25260	8.089296	1.567502	3
13354	0.535911	0.979070	2
10863	0.000000	1.183479	2
16530	10.719552	0.995542	2
16972	3.493944	0.779101	2
37475	12.340139	1.421051	3
23381	10.494727	0.283475	3
6585	6.791788	1.423477	2
13358	10.323602	1.017624	3
66240	10.417568	0.377093	1
42485	5.245388	0.568835	1
27898	2.843608	0.131604	1
16454	9.104246	1.009795	3
8540	5.087426	0.813568	2
64924	6.968875	0.219623	1
11938	1.461181	1.489955	2
48873	12.802075	1.368034	3
31781	9.700274	0.535293	3
34388	9.986353	0.511285	3
46410	10.518813	1.653147	3
35081	13.209652	0.620104	3
45944	13.545897	1.600027	3
36017	10.381923	0.556155	3
15690	0.000000	1.557041	2
32810	1.688911	1.152328	1
67487	7.979295	0.426030	1
51464	1.384210	0.766627	1
62080	10.421427	0.757552	1
66088	9.082047	0.263020	1
34396	9.519880	0.372637	3
20342	12.593420	1.619264	3
51083	12.310904	1.517907	3
27196	2.785432	0.927733	1
67839	12.153812	0.458991	1
27551	12.759322	0.560273	3
26664	7.578015	0.320277	3
5552	4.001434	1.227295	2
23881	0.000000	1.148536	1
65357	9.649698	0.124670	1
